cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-4.134654 	 143.383337 	 -1.196917 	 -4.082698 	 143.398849 	 -1.280669 	 0.501476 	 0.498524 
-4.125038 	 143.335765 	 -1.195116 	 -4.068870 	 143.352534 	 -1.280669 	 0.501347 	 0.498653 
-4.114304 	 143.288099 	 -1.206021 	 -4.054926 	 143.305826 	 -1.280669 	 0.500634 	 0.499366 
-4.087991 	 143.245641 	 -1.203783 	 -4.041134 	 143.259630 	 -1.280669 	 0.501399 	 0.498601 
-4.055942 	 143.201330 	 -1.181907 	 -4.026364 	 143.210160 	 -1.280669 	 0.503395 	 0.496605 
-4.054172 	 143.147956 	 -1.185387 	 -4.011589 	 143.160670 	 -1.280669 	 0.502542 	 0.497458 
-4.036781 	 143.106962 	 -1.187691 	 -3.998928 	 143.118263 	 -1.280669 	 0.502674 	 0.497326 
-4.008202 	 143.061428 	 -1.189599 	 -3.984108 	 143.068622 	 -1.280669 	 0.503296 	 0.496704 
-3.992199 	 143.015245 	 -1.188321 	 -3.970138 	 143.021831 	 -1.280669 	 0.503466 	 0.496534 
-3.978334 	 142.970675 	 -1.197460 	 -3.956786 	 142.977108 	 -1.280669 	 0.503036 	 0.496964 
-3.954726 	 142.919562 	 -1.186658 	 -3.940843 	 142.923707 	 -1.280669 	 0.503976 	 0.496024 
-3.935423 	 142.880218 	 -1.189908 	 -3.928478 	 142.882291 	 -1.280669 	 0.504176 	 0.495824 
-3.918840 	 142.836166 	 -1.186634 	 -3.915046 	 142.837298 	 -1.280669 	 0.504504 	 0.495496 
-3.901137 	 142.790798 	 -1.186341 	 -3.901161 	 142.790791 	 -1.280669 	 0.504718 	 0.495282 
-3.883718 	 142.741706 	 -1.192465 	 -3.886278 	 142.740941 	 -1.280669 	 0.504544 	 0.495456 
-3.869060 	 142.695560 	 -1.198839 	 -3.872429 	 142.694554 	 -1.280669 	 0.504267 	 0.495733 
-3.850508 	 142.646634 	 -1.194453 	 -3.857499 	 142.644547 	 -1.280669 	 0.504676 	 0.495324 
-3.835355 	 142.598616 	 -1.199523 	 -3.843097 	 142.596305 	 -1.280669 	 0.504461 	 0.495539 
-3.817737 	 142.539090 	 -1.201284 	 -3.825338 	 142.536821 	 -1.280669 	 0.504366 	 0.495634 
-3.805218 	 142.504805 	 -1.209246 	 -3.814915 	 142.501910 	 -1.280669 	 0.504077 	 0.495923 
-3.780718 	 142.458585 	 -1.199109 	 -3.800240 	 142.452756 	 -1.280669 	 0.505097 	 0.494903 
-3.754560 	 142.409214 	 -1.202609 	 -3.784566 	 142.400256 	 -1.280669 	 0.505469 	 0.494531 
-3.733218 	 142.364625 	 -1.199387 	 -3.770597 	 142.353466 	 -1.280669 	 0.506015 	 0.493985 
-3.720402 	 142.317423 	 -1.206635 	 -3.756609 	 142.306613 	 -1.280669 	 0.505591 	 0.494409 
-3.699824 	 142.277856 	 -1.195400 	 -3.744079 	 142.264644 	 -1.280669 	 0.506573 	 0.493427 
-3.678015 	 142.222648 	 -1.206324 	 -3.727160 	 142.207975 	 -1.280669 	 0.506282 	 0.493718 
-3.655440 	 142.176446 	 -1.202722 	 -3.712648 	 142.159367 	 -1.280669 	 0.506882 	 0.493118 
-3.642171 	 142.126520 	 -1.201221 	 -3.697876 	 142.109889 	 -1.280669 	 0.506879 	 0.493121 
-3.618803 	 142.075259 	 -1.199856 	 -3.681912 	 142.056418 	 -1.280669 	 0.507334 	 0.492666 
-3.602885 	 142.038361 	 -1.205504 	 -3.670495 	 142.018176 	 -1.280669 	 0.507286 	 0.492714 
-3.590168 	 141.990751 	 -1.206068 	 -3.656404 	 141.970976 	 -1.280669 	 0.507186 	 0.492814 
-3.576119 	 141.949812 	 -1.219029 	 -3.644032 	 141.929537 	 -1.280669 	 0.506626 	 0.493374 
-3.559847 	 141.894641 	 -1.208607 	 -3.627577 	 141.874420 	 -1.280669 	 0.507137 	 0.492863 
-3.544948 	 141.841694 	 -1.213767 	 -3.611844 	 141.821722 	 -1.280669 	 0.506836 	 0.493164 
-3.521029 	 141.796271 	 -1.206387 	 -3.597435 	 141.773460 	 -1.280669 	 0.507701 	 0.492299 
-3.498157 	 141.754350 	 -1.211644 	 -3.584072 	 141.728700 	 -1.280669 	 0.507934 	 0.492066 
-3.480441 	 141.704998 	 -1.218929 	 -3.569094 	 141.678531 	 -1.280669 	 0.507713 	 0.492287 
-3.470895 	 141.654664 	 -1.219748 	 -3.554515 	 141.629699 	 -1.280669 	 0.507409 	 0.492591 
-3.464848 	 141.609222 	 -1.224811 	 -3.541564 	 141.586319 	 -1.280669 	 0.506796 	 0.493204 
-3.442161 	 141.560334 	 -1.229705 	 -3.526306 	 141.535212 	 -1.280669 	 0.506939 	 0.493061 
-3.427404 	 141.513595 	 -1.232661 	 -3.512286 	 141.488253 	 -1.280669 	 0.506830 	 0.493170 
-3.411358 	 141.455088 	 -1.237674 	 -3.494935 	 141.430136 	 -1.280669 	 0.506511 	 0.493489 
-3.388189 	 141.421173 	 -1.227185 	 -3.483742 	 141.392646 	 -1.280669 	 0.507660 	 0.492340 
-3.376661 	 141.375935 	 -1.225788 	 -3.470398 	 141.347950 	 -1.280669 	 0.507635 	 0.492365 
-3.368688 	 141.319560 	 -1.228249 	 -3.454292 	 141.294002 	 -1.280669 	 0.507088 	 0.492912 
-3.348805 	 141.279604 	 -1.230305 	 -3.441712 	 141.251866 	 -1.280669 	 0.507366 	 0.492634 
-3.317507 	 141.236719 	 -1.223088 	 -3.427395 	 141.203912 	 -1.280669 	 0.508613 	 0.491387 
-3.317195 	 141.191556 	 -1.225396 	 -3.414990 	 141.162359 	 -1.280669 	 0.507867 	 0.492133 
-3.295570 	 141.135829 	 -1.229281 	 -3.397944 	 141.105265 	 -1.280669 	 0.507911 	 0.492089 
-3.306800 	 141.087922 	 -1.232277 	 -3.385731 	 141.064357 	 -1.280669 	 0.506538 	 0.493462 
-3.290401 	 141.047781 	 -1.233456 	 -3.373385 	 141.023005 	 -1.280669 	 0.506691 	 0.493309 
-3.265164 	 140.996427 	 -1.224712 	 -3.357243 	 140.968937 	 -1.280669 	 0.507603 	 0.492397 
